""	"lethalityCelltype1"	"lethalityCelltype2"	"effectSize"	"nexons"	"p0"	"lfdr"	"postProb"	"BayesFactor"
"TCEAL8"	-0.113208782423114	0.513196367637515	0.626405150060629	3	0.956287310705228	0.992269452738128	0.992269452738128	0.0457108327229973
"PGM3"	-2.44113556431835	-3.32227720851778	-0.881141644199428	6	0.956304432789349	0.992272594651221	0.992272594651221	0.0456921098684026
"ARHGAP42"	-1.82463586085166	-2.6579681962348	-0.833332335383135	4	0.956309417194152	0.9922735092752	0.9922735092752	0.0456866595897782
"CYLD"	1.08069036534669	0.578757674335584	-0.501932691011109	6	0.956331207432965	0.99227750762935	0.99227750762935	0.0456628333652871
"CDH13"	0.662928353059384	0.245097399993372	-0.417830953066012	6	0.95633865676592	0.992278874494668	0.992278874494668	0.0456546882479177
"DBH"	0.735876615116758	1.13182311196703	0.39594649685027	6	0.956343149814705	0.992279698908004	0.992279698908004	0.0456497755996408
"PAK7"	-3.62510034711013	-3.15814952209906	0.466950825011069	6	0.956380512208119	0.992286554152003	0.992286554152003	0.0456089257728297
"ANKMY2"	-0.11214154260618	0.394875498501741	0.507017041107921	6	0.956395413890125	0.992289288186457	0.992289288186457	0.0455926340471609
"MYH13"	-0.218390880471252	0.384960049598157	0.603350930069409	6	0.956458118158251	0.992300791866305	0.992300791866305	0.0455240862251168
"CDIP1"	1.32405389482337	0.640235473353921	-0.683818421469447	3	0.956512052259618	0.992310685584445	0.992310685584445	0.0454651330714005
"ZNF425"	-0.13485134403207	0.344290717056358	0.479142061088429	6	0.956536621142885	0.992315192217128	0.992315192217128	0.0454382800369782
"PHPT1"	0.946178550179839	1.33745932658961	0.391280776409775	6	0.956564789278572	0.992320358820686	0.992320358820686	0.0454074948275967
"OBFC1"	1.07537625273708	0.727074851477838	-0.348301401259247	6	0.956580437011107	0.99232322882185	0.99232322882185	0.045390394063002
"GMEB2"	0.448687128850858	1.11388606563184	0.665198936780978	6	0.956584593820463	0.992323991222685	0.992323991222685	0.0453858513507336
"STRN"	1.17925280394784	0.731461156938375	-0.447791647009469	6	0.956598566554652	0.992326553923333	0.992326553923333	0.0453705817286189
"SPN"	0.438614778865123	1.06705894063511	0.628444161769991	5	0.956606059247457	0.992327928112075	0.992327928112075	0.045362393780654
"PEX5L"	0.809840484929435	0.367251675641697	-0.442588809287739	6	0.956610966502042	0.992328828111878	0.992328828111878	0.0453570312460613
"DDX39A"	-0.796045613346891	-0.147699507977479	0.648346105369412	5	0.956621592633705	0.992330776938538	0.992330776938538	0.0453454194430931
"PEX10"	0.0782421394073865	0.590055224336451	0.511813084929065	6	0.956628341279073	0.992332014617855	0.992332014617855	0.0453380449328281
"ABHD17B"	0.780815574750649	0.383075614658478	-0.39773996009217	6	0.956644904599485	0.992335052215289	0.992335052215289	0.0453199459821158
"KCNH5"	0.0965644015612349	0.740003353173203	0.643438951611968	6	0.956646261115425	0.992335300987015	0.992335300987015	0.0453184637276744
"CMPK2"	-0.341856578497701	0.323713231901842	0.665569810399543	6	0.95668061427011	0.992341600825235	0.992341600825235	0.0452809277032756
"THEM5"	0.465042209627752	-0.204629086673461	-0.669671296301213	6	0.956694377850913	0.992344124748967	0.992344124748967	0.0452658896630788
"FFAR1"	-0.873888288330757	-1.59639249692187	-0.722504208591116	5	0.956721810740373	0.992349155130769	0.992349155130769	0.0452359178747425
"CHAD"	-1.60121668015267	-1.02198842661121	0.579228253541468	6	0.956757359504578	0.992355673371076	0.992355673371076	0.045197081648595
"CGN"	0.23875124272471	-0.205495909774251	-0.444247152498961	6	0.956764155706487	0.992356919480869	0.992356919480869	0.0451896572793194
"DNAH9"	-0.556611269750033	-1.31727859244097	-0.760667322690939	6	0.956768243390562	0.992357668966467	0.992357668966467	0.0451851918247564
"BBS5"	0.405463937148577	0.793162798441055	0.387698861292478	6	0.956772353861965	0.992358422624855	0.992358422624855	0.0451807015154113
"NYNRIN"	0.165830028763163	0.997712861726463	0.8318828329633	6	0.95677525750019	0.992358955006151	0.992358955006151	0.0451775295828043
"GNL3L"	-0.270851544665009	-0.843629932923277	-0.572778388258268	6	0.956794793761376	0.992362536905288	0.992362536905288	0.045156188683651
"ANKEF1"	-3.69953839973612	-3.21315599285053	0.486382406885583	6	0.956854531197708	0.992373488789877	0.992373488789877	0.0450909384818259
"C1orf194"	-0.829970374881604	-1.55274140575902	-0.722771030877414	5	0.956892990349742	0.992380539052438	0.992380539052438	0.0450489345046858
"ZFP64"	-8.84099143674253	-8.00725400621855	0.83373743052398	5	0.95691837725019	0.992385192677731	0.992385192677731	0.045021209513825
"TSEN2"	1.0763597516533	0.721070633756874	-0.355289117896424	6	0.956928277015507	0.992387007330126	0.992387007330126	0.0450103983956105
"SCAPER"	0.699187237643576	0.144225700244248	-0.554961537399328	6	0.956976257307678	0.992395801802929	0.992395801802929	0.0449580043013433
"SLC26A7"	-0.074598530080945	-0.775132084885072	-0.700533554804127	6	0.956982359894433	0.992396920315006	0.992396920315006	0.0449513407021553
"MIP"	0.543463402663629	1.04310468491146	0.499641282247828	5	0.956990773957508	0.992398462466559	0.992398462466559	0.0449421532713765
"GPNMB"	0.820599217763278	1.35315484047207	0.532555622708795	6	0.957007398599757	0.992401509408971	0.992401509408971	0.0449240010716192
"SLC9A3R2"	0.398832993451451	-0.0745581284194899	-0.473391121870941	5	0.957039495076001	0.992407391762079	0.992407391762079	0.0448889571904114
"MEI1"	0.19113495813937	0.526097927754623	0.334962969615254	6	0.957045337067926	0.992408462394806	0.992408462394806	0.0448825789838472
"OR1G1"	-0.554053263730951	-1.19004932105544	-0.635996057324487	3	0.957048729948567	0.992409084186181	0.992409084186181	0.0448788747190969
"RNF32"	0.0922905350592368	0.612163545906884	0.519873010847647	6	0.957058611122965	0.992410895024673	0.992410895024673	0.0448680868422988
"SETD4"	-0.791335499709665	-1.35001095188221	-0.558675452172543	6	0.957063956016123	0.992411874524791	0.992411874524791	0.0448622515914222
"DRAP1"	1.44736853736741	1.0813373014982	-0.366031235869206	6	0.957072073536032	0.992413362116668	0.992413362116668	0.0448533894687415
"CEP55"	-0.0124884587955438	-0.820636247532567	-0.808147788737023	4	0.957077505920389	0.99241435762721	0.99241435762721	0.0448474588673294
"CDHR2"	-0.678392750475219	-1.42854428565432	-0.750151535179106	6	0.957081447866417	0.99241508000194	0.99241508000194	0.0448431554380863
"SAA4"	-1.28734997803287	-0.518195199776899	0.769154778255967	3	0.957082189606876	0.9924152159278	0.9924152159278	0.0448423456827179
"PDE1C"	1.00167858157874	0.426083722961877	-0.575594858616863	6	0.95711105896271	0.992420506177283	0.992420506177283	0.044810830086711
"OR10G3"	0.191837537578492	0.896551508461838	0.704713970883346	4	0.957115198894547	0.992421264789652	0.992421264789652	0.0448063108338312
"C1QTNF8"	-0.226931076471888	0.249507862026629	0.476438938498517	6	0.957121812722809	0.992422476714319	0.992422476714319	0.0447990910950106
"KCNIP1"	-0.214759535743733	-0.920217596849022	-0.705458061105289	6	0.957124381627645	0.992422947439355	0.992422947439355	0.0447962868728124
"EPDR1"	-0.217226685840984	0.242282272584726	0.45950895842571	6	0.957128149357369	0.992423637832794	0.992423637832794	0.044792174037944
"ZBTB6"	0.148062533496384	0.638689867763819	0.490627334267436	3	0.957130119662671	0.992423998869553	0.992423998866954	0.0447900232754537
"C16orf97"	0.583001375565523	1.27008141522846	0.687080039662938	4	0.957146521808234	0.992427004310462	0.992427004310462	0.0447721192266437
"ACTR5"	-0.37475235444951	0.17563183267794	0.55038418712745	6	0.957152681976025	0.992428133045536	0.992428133045536	0.0447653951462763
"ST6GALNAC1"	1.48080948538202	1.96593297923071	0.48512349384869	6	0.95715457380395	0.992428479685079	0.992428479685079	0.0447633301544729
"GOLGA2"	0.801874809007032	1.33595036784978	0.534075558842752	6	0.95719525292641	0.992435933045872	0.992435933045872	0.0447189295420387
"OR7D2"	-0.129968224705879	-0.740399078661696	-0.610430853955816	4	0.957197048433429	0.992436262012475	0.992436262012475	0.0447169698617679
"VSIG10"	-1.17328194077384	-0.334019610288561	0.839262330485276	6	0.957198266982897	0.992436485270327	0.992436485270327	0.0447156398976925
"ECHS1"	-0.206137834384248	0.38233808832493	0.588475922709177	6	0.957254507541839	0.992446788935617	0.992446788935617	0.0446542608275913
"ATP1A1"	-0.185050558977087	0.619168116541167	0.804218675518254	6	0.957290059793348	0.992453301843521	0.992453301843521	0.0446154640066686
"B4GALT7"	-0.109867011054682	0.531274202439019	0.641141213493701	6	0.957332968957676	0.992461161952691	0.992461161952691	0.0445686427040942
"TIMM21"	-0.117042036147411	-0.934934770568463	-0.817892734421052	5	0.957340481383297	0.992462538020623	0.992462538020623	0.0445604457831586
"FBXL20"	0.0466281348400953	0.941468053424647	0.894839918584552	6	0.957343738026158	0.992463134541711	0.992463134541711	0.0445568924509706
"RHOU"	0.0289603257598974	0.405964924595459	0.377004598835561	3	0.957356593316432	0.992466090192047	0.992465489219768	0.0445428662436473
"HMG20A"	0.388409914848601	1.21401459778643	0.825604682937824	6	0.957361538740755	0.992466395049479	0.992466395049479	0.0445374704683961
"SLC4A1AP"	0.643712924684578	0.0745645653267372	-0.569148359357841	6	0.95736501625086	0.992467032003752	0.992467032003752	0.0445336763151253
"TMEM55A"	-0.174806147214138	0.508198218291867	0.683004365506005	3	0.95737962523046	0.992469707799644	0.992469707799644	0.0445177374223739
"C15orf43"	0.827224817395368	1.25134618142968	0.424121364034314	3	0.957389610444137	0.992471542146471	0.992471536663081	0.0445068434950908
"HDAC2"	-0.850962462976769	-0.248399187597039	0.60256327537973	6	0.957393044473552	0.992472165622917	0.992472165622917	0.0445030970011659
"NASP"	-0.229033091800051	0.536398038347391	0.765431130147442	3	0.95742032615612	0.992477162268927	0.992477162268927	0.0444733338959177
"SLC25A2"	0.637695304946384	1.44365996363282	0.805964658686437	4	0.957437954943984	0.992480390860511	0.992480390860511	0.0444541025726372
"ACTN2"	0.803924995329204	0.0256242836742807	-0.778300711654923	6	0.957442909953776	0.992481298318945	0.992481298318945	0.0444486972578644
"CCNA2"	1.25146795106969	0.75213352455576	-0.49933442651393	6	0.957458952492915	0.992484236289848	0.992484236289848	0.0444311971769875
"KCNJ15"	0.720972914234559	1.10522718415724	0.384254269922683	5	0.957462140271659	0.992484820078127	0.992484820078127	0.0444277198430753
"LTB4R2"	1.34540893533914	0.750637030238699	-0.594771905100438	6	0.957475069087356	0.992487187741342	0.992487187741342	0.0444136169030262
"PIGL"	-0.273287508528655	-0.776562625324283	-0.503275116795628	6	0.957503291695079	0.992492355984683	0.992492355984683	0.0443828325954776
"GPR84"	0.0694752926809096	0.542188691479669	0.472713398798759	6	0.957524613171751	0.992496260297372	0.992496260297372	0.0443595770217868
"ADIPOQ"	0.0952597599691289	-0.56805199195285	-0.663311751921979	6	0.957585584296906	0.992507424322152	0.992507424322152	0.0442930808469055
"AADACL2"	1.55407390520012	1.02517743523822	-0.5288964699619	3	0.957588026815458	0.992507871531398	0.992507871531398	0.0442904171698831
"INSC"	-0.64687543266736	-1.13267563923576	-0.485800206568397	6	0.957599872660207	0.992510040401805	0.992510040401805	0.044277498932833
"NHLRC1"	0.670296965946462	-0.0496855215171279	-0.71998248746359	5	0.957610972138457	0.992512072578953	0.992512072578953	0.0442653949201139
"SHFM1"	1.1162602346839	0.499644808653156	-0.616615426030749	5	0.957612281468059	0.992512312298446	0.992512312298446	0.0442639671109466
"C1orf229"	-0.185010325412671	-0.797398869270353	-0.612388543857682	3	0.957637338777192	0.9925168998288	0.9925168998288	0.044236643150215
"CCDC85A"	1.01733926699443	0.458025691916324	-0.559313575078104	6	0.957648857467239	0.992519008621816	0.992519008621816	0.0442240829741809
"CBX4"	0.241661543701844	0.78540411982405	0.543742576122206	6	0.957651696015292	0.992519528284763	0.992519528284763	0.0442209878193877
"CSGALNACT2"	0.824402249239253	1.31869602637896	0.49429377713971	3	0.95772327187949	0.992532631091775	0.992532631090943	0.0441429475108644
"TMEM170B"	-0.000415329189948797	-0.564071739953235	-0.563656410763286	5	0.957730100907291	0.992533881140764	0.992533881140764	0.0441355023222778
"AASDHPPT"	1.6283173400577	1.25603293897445	-0.372284401083251	4	0.957752483307027	0.992537978379493	0.992537978123962	0.044111101176263
"H1FX"	0.428489530668586	0.868414607271146	0.43992507660256	5	0.957786183808514	0.992544146530087	0.992544146530087	0.0440743632609404
"HIST1H1B"	0.797624892568006	1.4860747786381	0.68844988607009	6	0.957787255660199	0.992544342711703	0.992544342711703	0.0440731948460771
"C18orf32"	0.529594424894125	2.15468542262028	1.62509099772615	3	0.957803301503135	0.99254727954814	0.99254727954814	0.0440557037448535
"EFCAB2"	0.496697575102305	0.10732088449591	-0.389376690606395	5	0.957833368888918	0.992552782499534	0.992552782499534	0.0440229297502911
"ZNF154"	0.160398775001371	0.693272746843883	0.532873971842513	4	0.957859048518636	0.992557482175897	0.992557482175897	0.0439949401183154
"HOXA6"	0.138960758396169	2.10536562669229	1.96640486829612	6	0.957863507170099	0.992558298140778	0.992558298140778	0.0439900805433009
"ARID1B"	0.419116130081435	1.02248526210871	0.603369132027275	6	0.95786753399989	0.992559035073852	0.992559035073852	0.0439856916583989
"SLC25A17"	0.763938718378284	0.453907381656841	-0.310031336721443	6	0.957875049260208	0.992560410397338	0.992560410396184	0.0439775007944162
"UBR1"	0.711125108612885	0.357367965590329	-0.353757143022556	6	0.957887891888257	0.992562760606731	0.992562760606731	0.0439635039427517
"ZBTB7C"	-0.825098045833606	-0.172622926506314	0.652475119327293	6	0.957889082419757	0.992562978472258	0.992562978472258	0.0439622064319444
"TTC14"	-0.484478242385446	0.123769899319608	0.608248141705054	5	0.957890729068956	0.992563279805925	0.992563279805925	0.043960411822728
"PNPO"	-0.958253995050464	-0.271135843190593	0.687118151859871	6	0.957913084375216	0.992567370699977	0.992567370699977	0.0439360483860958
"TOM1"	0.824497924779458	0.260117641266446	-0.564380283513012	6	0.957914586755344	0.992567645621367	0.992567645621367	0.0439344110910853
"FKBP6"	0.923194748256478	0.16418948435484	-0.759005263901639	6	0.957916313152886	0.992567961534955	0.992567961534955	0.0439325296680665
"BIRC2"	0.627370079784781	1.14597136788244	0.518601288097658	4	0.957926764163167	0.992569873945921	0.992569873945921	0.0439211403322547
"KCNC4"	-0.0789691643525404	-0.561366145251145	-0.482396980898605	6	0.957930410590969	0.992570541190889	0.992570541190889	0.0439171665748429
"SLC22A11"	0.882909477483995	1.3702835996853	0.487374122201306	6	0.957958360044293	0.992575655408588	0.992575655408588	0.0438867091819767
"IL1RAPL1"	0.495144040696087	0.116460806432164	-0.378683234263923	6	0.957965228902636	0.992576912241242	0.992576912241242	0.0438792242444075
"CEBPB"	-1.27105399189812	-0.814075798392063	0.456978193506052	5	0.957988901824672	0.99258124369181	0.99258124369181	0.0438534288813886
"CSF2"	-4.85609535083762	-4.04487853737233	0.811216813465289	5	0.958077628569119	0.992597476516016	0.992597476516016	0.0437567585139127
"TMEM130"	0.403766275266591	0.747206847783979	0.343440572517389	6	0.958086225736021	0.992599049261943	0.992599049261943	0.0437473926021432
"TSGA13"	0.198844240930065	-0.530428075991182	-0.729272316921247	4	0.958086984466839	0.992599188061296	0.992599188061296	0.0437465660349043
"NFE2L3"	0.814031452937549	0.326696434896095	-0.487335018041454	3	0.958111657778857	0.992603701607239	0.99260370160526	0.0437196874508874
"MMP11"	1.09889815803992	1.47980862860724	0.38091047056732	6	0.958114669844793	0.992604252596085	0.992604252596085	0.0437164062648073
"PTGIS"	-0.0390375794409476	0.480414850042311	0.519452429483258	6	0.958123170088238	0.992605807512183	0.992605807512183	0.0437071466582996
"ZHX3"	0.829271229295397	1.42642953337899	0.597158304083594	6	0.958165562539931	0.992613561857457	0.992613561857457	0.0436609695605976
"PABPC4L"	-0.35180901106822	0.29262823316637	0.64443724423459	5	0.95817358086459	0.992615028490356	0.992615028490356	0.043652235848194
"TOR4A"	-0.0802690477563871	0.514755861775948	0.595024909532335	5	0.958174963003221	0.992615281295486	0.992615281295486	0.043650730411162
"DLX3"	0.343044667135046	0.892363014640842	0.549318347505796	6	0.958179975642774	0.99261619814565	0.99261619814565	0.0436452706384017
"TPCN2"	-3.07144968300664	-2.5751749241681	0.496274758838534	6	0.958205778573022	0.992620917574229	0.992620917574229	0.0436171669609618
"RASSF1"	-0.781763836480874	-0.0516266757706298	0.730137160710244	6	0.95821424452958	0.992622465975915	0.992622465975915	0.0436079464576674
"TMEM161A"	-1.70593423949167	-2.52129668553283	-0.815362446041161	6	0.958235426401092	0.992626339987047	0.992626339987047	0.0435848774197027
"QRSL1"	0.590273566080035	0.116060876719827	-0.474212689360208	3	0.958244255192241	0.992627957182482	0.992627954667464	0.0435752623420442
"HCN4"	-4.39949472312469	-5.18866685881466	-0.789172135689965	6	0.9582656436865	0.992631866265949	0.992631866265949	0.043551969736644
"WDR55"	-0.46562353245576	0.000515652145318679	0.466139184601079	6	0.958293329433299	0.992636929313267	0.992636929313267	0.0435218208096735
"LRRC31"	-0.945096842558361	-0.566042259321229	0.379054583237132	6	0.958305320800717	0.992639122166909	0.992639122166909	0.0435087631199262
"PPP1R21"	0.464611227078106	1.26980293494855	0.805191707870448	6	0.958330434443377	0.992643714536156	0.992643714536156	0.0434814173264003
"AGO4"	0.83999583987867	1.34537042824587	0.505374588367197	6	0.958339243517729	0.992645325347598	0.992645325347598	0.0434718256234079
"C20orf144"	0.564704093866316	0.997764769667958	0.433060675801642	5	0.958350219572348	0.992647332375022	0.992647332375022	0.0434598746648566
"CELF6"	-0.642348922171655	0.0386890223901887	0.681037944561844	6	0.958365618511794	0.992650148085624	0.992650148085624	0.0434431084379447
"POU6F1"	0.0031235253213048	0.573333549111688	0.570210023790383	6	0.958373801898405	0.992651644395264	0.992651644395264	0.0434341986593737
"MAGEB1"	0.642123045918177	0.0439765773545749	-0.598146468563602	5	0.95838350765234	0.992653419038286	0.992653419038286	0.0434236315789744
"UBXN4"	-0.8786981453028	-0.288868581134869	0.58982956416793	5	0.958401927311852	0.992656786888997	0.992656786888997	0.0434035778755409
"ADSSL1"	-0.51203202847534	0.153375766368104	0.665407794843444	6	0.958411828832865	0.992658597239135	0.992658597239135	0.0433927982898335
"CACUL1"	0.181402067810869	-0.311724164513924	-0.493126232324793	6	0.958435409049371	0.992662908417197	0.992662908417197	0.0433671278817367
"GLP1R"	0.662584057625778	0.190692267853839	-0.47189178977194	5	0.958447071781712	0.992665040653486	0.992665040653486	0.0433544318112867
"PFKFB2"	0.269407864301241	0.696543013412208	0.427135149110967	6	0.958461300924555	0.992667642035298	0.992667642035298	0.043338942360402
"LDLRAD3"	0.895696410542421	0.366795459735473	-0.528900950806949	6	0.958474383901903	0.992670033818211	0.992670033818211	0.0433247009993615
"ANKRD42"	0.853353282616999	0.175329404255883	-0.678023878361116	6	0.958491681578129	0.992673196034688	0.992673196034688	0.0433058723613841
"LYPD6B"	-1.89255588943679	-1.34196650938496	0.550589380051824	5	0.958500056872079	0.9926747271021	0.9926747271021	0.0432967560412569
"PUSL1"	0.978893642058524	0.604095321258257	-0.374798320800268	6	0.958564104262465	0.992686434723549	0.992686434723549	0.043227047156556
"ASAP2"	0.62081189597646	0.0184414663990823	-0.602370429577378	6	0.958565797678584	0.992686744256147	0.992686744256147	0.0432252041766555
"GREB1L"	0.0924730489032874	0.534415735101076	0.441942686197788	6	0.958585259136924	0.992690301471779	0.992690301471779	0.0432040243351586
"ADORA2A"	0.336624436630965	0.884793350874657	0.548168914243691	6	0.958594023535279	0.992691903412308	0.992691903412308	0.0431944863499317
"GEMIN5"	1.09734992636758	1.7364158088103	0.639065882442723	6	0.958610183706969	0.992694857075369	0.992694857075369	0.04317690026302
"GRTP1"	-0.023850793757499	0.416988720787343	0.440839514544842	6	0.958610795971566	0.992694968979951	0.992694968979951	0.0431762339860623
"ALAS2"	0.861624365395319	0.407522786011694	-0.454101579383625	6	0.958643755743881	0.992700992916677	0.992700992916677	0.0431403678460595
"CHD1L"	0.445840017940171	0.971741462687321	0.52590144474715	6	0.958697625643488	0.992710837786346	0.992710837786346	0.0430817530488716
"TENM4"	0.743341005234991	0.290926123689033	-0.452414881545957	6	0.958705862146256	0.992712342949173	0.992712342949173	0.0430727916498798
"C21orf62"	0.43028638293496	0.867314970045347	0.437028587110387	4	0.958712329307249	0.992713524762334	0.992713524762334	0.0430657554206954
"KHDC1"	0.891221364313221	0.272121563745576	-0.619099800567644	4	0.958718366048931	0.992714627908545	0.992714627908545	0.0430591875705889
"PFKP"	-0.582961379043055	-0.0175300446979816	0.565431334345073	6	0.958734926724289	0.992717654125772	0.992717654125772	0.0430411703229602
"PRICKLE1"	-1.67852681057396	-1.0044214002937	0.674105410280264	6	0.958735254043178	0.992717713937565	0.992717713937565	0.0430408142214444
"ARNT2"	0.84116878609951	1.23674036512875	0.395571579029238	6	0.958762385729971	0.992722968358985	0.992722671661124	0.0430112975684086
"TBC1D14"	-1.15824251768218	-1.69350946234763	-0.535266944665459	6	0.958811897073939	0.992731718182984	0.992731718182984	0.0429574383168975
"PGPEP1"	0.668889364703926	1.0102006095178	0.341311244813872	6	0.958819284967561	0.992733068004739	0.99273306800445	0.0429494021220399
"KCNRG"	0.639805848135307	0.0384802343309626	-0.601325613804345	4	0.958826884307785	0.992734456440862	0.992734456440862	0.0429411360549613
"UBASH3B"	0.456727939224942	1.02567126416032	0.568943324935382	6	0.958832779588226	0.992735533524781	0.992735533524781	0.0429347236433174
"RING1"	0.907749506564134	0.11691812401184	-0.790831382552294	6	0.958833361364625	0.992735639816335	0.992735639816335	0.0429340908380436
"MICU3"	-1.32753333336818	-0.701854553204219	0.625678780163959	6	0.958842645282911	0.992737335989882	0.992737335989882	0.0429239927109679
"GDAP1"	0.105174269418457	0.635698687038731	0.530524417620273	6	0.958867189284102	0.992741820053047	0.992741820053047	0.042897297118497
"MRS2"	0.737360281002365	0.291599282648004	-0.445760998354361	6	0.958897195801319	0.992747301833044	0.992747301833044	0.0428646620082491
"ATXN7L1"	1.16433116639502	1.88731376795914	0.722982601564122	6	0.958909235499095	0.992749501241615	0.992749501241615	0.0428515681982333
"MYO5B"	0.889656742768993	1.29897880293957	0.409322060170575	6	0.958915784528206	0.992750697597293	0.992750697597293	0.0428444459197296
"GANC"	0.152921204242005	0.892633169296423	0.739711965054418	6	0.958922321870951	0.992751891804722	0.992751891804722	0.042837336447547
"TRIM34"	0.725000970417748	1.32469679252581	0.599695822108058	5	0.958924976312758	0.992752376700378	0.992752376700378	0.0428344497242971
"T"	-0.605331476107387	0.0852828578737103	0.690614333981097	6	0.958939952030048	0.992755112322721	0.992755112322721	0.0428181638308314
"GPR50"	-0.945910556395986	-1.32131665925888	-0.375406102862895	6	0.958959709574234	0.992758721336303	0.992758721336303	0.0427966785424044
"TRAFD1"	0.65778922997777	0.212424454052202	-0.445364775925568	6	0.958972054529601	0.992760976266513	0.992760976266513	0.0427832545032027
"LMNA"	-3.23197167187081	-4.02353145433103	-0.791559782460216	6	0.95898594297131	0.99276351307287	0.99276351307287	0.0427681524732395
"JUN"	0.47032284259403	-0.0905072783646408	-0.560830120958671	6	0.958991493900057	0.992764526966044	0.992764526966044	0.0427621166202087
"GPR85"	-0.11968553382072	0.538053993126596	0.657739526947315	4	0.958993353264249	0.992764866582124	0.992764866582124	0.0427600948392102
"P4HA1"	1.08537249418243	1.65479515202783	0.5694226578454	6	0.959004654800687	0.992766930803942	0.992766930803942	0.0427478062740304
"ADPRHL1"	-0.0651645471119437	0.312687012400575	0.377851559512519	6	0.959014783590739	0.992768780789981	0.992768780789981	0.0427367931240897
"ANKFY1"	-0.30439560106779	-0.899090634133585	-0.594695033065794	5	0.959017029558263	0.992769191003282	0.992769191003282	0.0427343510892762
"ART1"	-1.63751316049755	-0.968105630592988	0.669407529904563	5	0.959029413497904	0.992771452831599	0.992771452831599	0.0427208862684016
"LMAN1L"	0.266478586077094	0.802322366656229	0.535843780579136	6	0.959029793665071	0.992771522265354	0.992771522265354	0.0427204729254091
"TJP3"	-0.150372370369517	-0.65604925973592	-0.505676889366403	6	0.95904670685415	0.99277461124541	0.99277461124541	0.042702084114531
"C16orf80"	-0.290277480173377	-0.810520814127702	-0.520243333954325	6	0.959060026906013	0.992777043921243	0.992777043921243	0.0426876023871644
"TIA1"	-12.4302216928566	-11.6235570109718	0.806664681884816	6	0.959065198154856	0.992777988344918	0.992777988344918	0.0426819802489944
"WDR1"	1.45318962314351	0.771148545496175	-0.682041077647337	6	0.959080418662321	0.992780768013102	0.992780768013102	0.0426654329933583
"FAM69A"	1.37665914447648	0.584211359511688	-0.79244778496479	4	0.959084042329251	0.992781429780045	0.992781429780045	0.0426614935343726
"TMEM129"	-9.68835282245398	-5.98816272442042	3.70019009803356	6	0.959095770992839	0.992783571682065	0.992783571682065	0.0426487429558968
"DUSP14"	1.07511805433912	0.660254033315739	-0.414864021023382	3	0.959100060439605	0.992784362489554	0.992784355014987	0.0426440798488206
"PAQR8"	0.438768150358263	0.9685554523439	0.529787301985636	6	0.959124117084058	0.992788748099677	0.992788748099677	0.0426179283659488
"STOX1"	-0.290221179825733	0.287195267614815	0.577416447440548	5	0.95912808265494	0.992789472251775	0.992789472251775	0.0426136176014395
"COL14A1"	0.724238635795788	1.28832800510821	0.564089369312422	6	0.959131960209709	0.992790180326499	0.992790180326499	0.0426094025491089
"SIRPB1"	0.475403962498797	1.21463106797807	0.739227105479271	5	0.959135391044061	0.992790806822317	0.992790806822317	0.0426056731276028
"C11orf71"	0.449819033977557	-0.14976462735366	-0.599583661331217	5	0.959160676676399	0.992795424052605	0.992795424052605	0.0425781876975126
"IL25"	0.917515016365371	2.22816745010787	1.3106524337425	4	0.959165760924372	0.992796352426918	0.992796352426918	0.042572661305461
"TMEM190"	0.539094767426434	1.00846965545659	0.46937488803016	6	0.959170756474954	0.992797264597357	0.992797264597357	0.0425672313813003
"RAB20"	-0.600895681358218	-0.141890468698161	0.459005212660057	6	0.959174020186529	0.992797860535694	0.992797860535694	0.0425636839137196
"FAM118B"	0.696576062047645	0.000128276595394827	-0.69644778545225	6	0.959188546924209	0.992800513008946	0.992800513008946	0.042547894474615
"NODAL"	-1.09642784621458	-0.391961994437195	0.704465851777387	6	0.959218084172598	0.992805906084724	0.992805906084724	0.0425157912473886
"BUD31"	1.84254000577794	1.45715842976028	-0.385381576017656	4	0.959221410155432	0.992806513365331	0.992806513344111	0.0425121764514823
"STX17"	1.2181796206174	-0.0152518574547418	-1.23343147807214	3	0.959250391856146	0.992811804694096	0.992811804688799	0.0424806791738742
"TMPRSS12"	-0.11520500809439	-0.591127727157507	-0.475922719063117	6	0.959278628672015	0.992816959782601	0.992816959782601	0.042449993266667
"MCF2L"	-0.941808610289831	-0.44445746260978	0.497351147680051	5	0.959312104665644	0.992823071050795	0.992823071050411	0.0424136161072811
"MTFR1L"	-1.69095981337338	-2.41860957933308	-0.7276497659597	6	0.959315447139992	0.992823681222298	0.992823681222298	0.0424099840999133
"POSTN"	-4.86331853178149	-4.29429905550103	0.569019476280461	6	0.959346190811592	0.992829293344697	0.992829293344697	0.0423765785258552
"APBA2"	-0.848078137306824	-0.216982463890362	0.631095673416462	5	0.959350331647873	0.992830049213559	0.992830049213559	0.0423720793240391
"ARF5"	0.142078043734069	0.943609287387967	0.801531243653897	4	0.959366561699242	0.992833011797704	0.992833011797704	0.0423544450296327
"COTL1"	0.323887511593081	0.739752109453128	0.415864597860046	6	0.95936948357652	0.992833545139514	0.992833545139514	0.0423512704114889
"SIKE1"	1.37791522481762	0.831505020648205	-0.546410204169417	3	0.959371320012504	0.992833880350064	0.992833880350064	0.0423492751346439
"HOXA13"	0.127531528249804	0.912795104004197	0.785263575754393	6	0.959405050979984	0.99284003718375	0.99284003718375	0.0423126279964344
